date,aapl.us,adbe.us,amat.us,amd.us,amzn.us,googl.us,intc.us,meta.us,msft.us,mu.us
2024-07-17,-0.00024612248,0.0010246783,0.0009929091,0.006245844,-0.0013338663,-0.00031736493,-0.00059469044,-0.0024001002,-0.0052902848,-0.0012219809
2024-07-18,0.019831233,0.0023400933,0.007594809,-0.007053539,-0.005694393,0.0044682026,-0.0026509613,-0.0071715713,-0.007888913,0.004025478
2024-07-19,0.0027685463,0.0016464591,-0.00041909516,0.007095054,-0.0033152737,0.00211744,-0.0016378313,-0.00034222007,-0.0038250312,-0.000269223
2024-07-22,0.00023907423,0.0003812313,0.0037705451,0.0029383898,-0.00059453025,-0.00035631657,0.0028177798,0.0064819455,-0.0076399148,0.00013149157
2024-07-23,-0.005299054,-0.0044244826,-0.005706534,0.010343552,0.0005664788,-0.0010092407,-0.0022445768,0.0012625158,-0.00339289,-0.0018560477
2024-07-24,-1.7657876e-05,0.002601102,0.00030830503,0.004538633,-0.0022161044,-0.003467679,-0.0017805248,-0.002411455,-0.007362932,-0.002359718
2024-07-25,0.0031698048,0.007927716,0.009882301,0.004460059,-0.0009365417,-0.0014139265,0.0035951585,-0.0005605221,-0.005410008,0.004822012
2024-07-26,-0.00017065555,0.0029786974,0.003564626,0.0050147325,-0.0020916201,0.00035214424,0.0020774156,-0.00081947446,-0.007147044,-0.00085619465
2024-07-29,-0.0025892481,-0.0015262216,-0.003963858,0.0064974204,-0.0034331419,-0.0023433417,-0.0044614226,-0.0009420216,-0.0081977695,-0.0052745044
2024-07-30,0.00019981712,-0.00073976815,0.00011822581,0.0043767244,-0.00071645156,-0.0014290214,-0.00089883804,0.001471132,-0.006048672,-0.00017744303
2024-07-31,0.0057512224,-0.0020031035,0.003459379,-0.0013231114,-0.0020965077,0.0029521286,-0.0007108897,0.0022540092,-0.007290937,3.8169324e-05
2024-08-01,-0.013297185,-0.00046887994,-0.005996749,0.01061441,-0.00094107166,-0.0036610067,0.0009988546,-0.001477629,-0.010200031,-0.0022680312
2024-08-02,0.009584568,-0.0012359917,0.0022410303,0.0007910356,-0.0037176944,0.0061568916,0.0017717332,0.009676069,-0.006343916,-0.0029751286
2024-08-05,-0.01101204,-0.0044495612,0.022329122,0.0065410286,0.012211259,-0.0023823678,0.0182838,0.048382312,-0.0045593306,0.0041374005
2024-08-06,-0.008242048,0.0062369853,0.007089019,0.014528051,0.004996177,-0.0029129088,0.0052025616,0.0114972,0.00016716123,0.0057010837
2024-08-07,-0.00014207512,-0.0012912601,-0.0034493208,0.008463003,-0.002055768,0.00025308132,-0.0026867539,0.0034651756,-0.005607292,-0.0065135434
2024-08-08,0.0017391145,-0.00082211196,0.0034377426,0.0009294376,-0.0007077791,-0.0011636168,-0.0014581829,0.0021012127,-0.0081774,-0.0028384998
2024-08-09,-0.0035302117,-0.003882125,-0.0085597485,0.0056975186,-0.0039704777,-0.0011843145,-0.008443579,-0.008905888,-0.0089291185,-0.0056776814
2024-08-12,-0.0023556277,-0.002855301,-0.000101581216,0.0044386685,-0.0008802749,-0.0023739338,-0.0015533417,0.005088508,-0.009778857,-0.0050044544
2024-08-13,-0.0039446503,0.0012965947,0.0017705411,0.007142633,-0.00026604906,-0.0049672425,-0.0036690384,4.9948692e-05,-0.0069727823,-0.0029592365
2024-08-14,-0.000701651,-0.0014341474,-0.0058952123,0.005969882,-0.003554467,-0.0030248612,-0.009690717,-0.009798437,-0.00701496,-0.006652914
2024-08-15,-0.0037175342,0.00092850626,0.0017259717,0.0070227236,-0.0018646456,-0.0052249134,-0.004359871,0.0012046993,-0.009048104,-0.0047691725
2024-08-16,-0.007042326,-0.0002747029,-0.00645791,0.0073163062,-0.0030766763,-0.005594954,-0.007212177,-0.0072200596,-0.010719717,-0.0061664134
2024-08-19,0.0032412186,-0.0006161928,0.0021747947,-0.00028519332,-0.0020306148,-0.0012981743,-0.0047306716,-0.004217267,-0.008700557,0.00046908483
2024-08-20,0.0013336092,-0.0036159307,-0.003264591,0.0023578554,-0.0013377704,-0.0004156381,-0.007065609,-0.0036999881,-0.0067229196,-0.0015479401
2024-08-21,0.0012432709,-0.00035429,0.0018273741,0.0024398565,-0.0009298958,-0.0029321313,-0.0044693947,0.0012044013,-0.007986315,-0.0025430769
2024-08-22,-0.0013715178,0.0004015863,-0.0026785284,0.0067152753,-0.0019599833,-0.0011818111,-0.005081579,-0.003865689,-0.0060487837,-0.00411449
2024-08-23,0.0013684183,0.0007825494,0.0057083815,0.0033194274,0.0006354116,0.00054101646,0.0021172017,0.0074902475,-0.005956568,0.00022008643
2024-08-26,0.0013874769,-0.002095744,-0.0012436807,0.0034045652,-0.00097057596,-0.0012541115,-0.0064286888,-0.00623253,-0.0050329715,-0.0033863112
2024-08-27,0.0051441863,-0.001960516,0.002905473,0.00012136996,-0.0013132431,0.00147295,-0.0019775778,-0.0004043877,-0.006682515,-0.0017144121
2024-08-28,0.0013632327,-0.0024783164,0.0013654232,0.00298246,-0.0020408966,-0.00021198392,-0.004670799,-0.0017583072,-0.0067409724,-0.0036936253
2024-08-29,0.0010146871,0.00089366734,0.0026914626,0.005586043,-0.0005774237,-0.00034709275,-0.0009585023,0.0004608035,-0.0045865253,-0.0016309097
2024-08-30,0.0019183233,-0.0008112788,-0.00091537833,0.001888521,-0.0045827366,-0.00096830726,-0.0064430535,-0.0081320405,-0.00879921,-0.0054809116
2024-09-03,0.0030773059,0.0013168156,-0.006966874,0.003375627,-0.005055461,-0.0010609925,-0.009469256,-0.017220736,-0.0055992976,-0.0040558614
2024-09-04,0.003537476,0.0031656772,0.0073616803,0.0034315884,-0.00057292357,0.0017061234,0.005188763,0.009011656,-0.0055170804,-0.00097293407
2024-09-05,-0.0029420704,-0.0011451095,0.0027436316,0.0033536851,-0.0009469427,-0.0014915019,-0.0009032935,0.00486356,-0.007334575,-0.0001215525
2024-09-06,-0.0008265525,0.0028082281,-0.00025720894,0.0031843036,-0.0029212274,-0.0025580376,-0.001307562,-0.004607111,-0.008342713,-0.0025388077
2024-09-09,0.0027280897,0.00254865,0.0072048455,0.0038668066,-0.0019308664,0.00022761524,-0.00044210255,-0.0012425482,-0.0050139725,-0.0006757006
2024-09-10,-0.0033992305,0.0014667362,-0.0025038123,0.0066055134,-0.00256202,-0.0031702667,-0.004899293,-0.0042909384,-0.006413266,-0.005861908
2024-09-11,-0.001839757,0.0007265061,-0.0018036515,0.004249051,-0.0021745898,-0.0048201233,-0.0057365447,-0.0024362803,-0.007104248,-0.0048302747
2024-09-12,-0.0040166825,-0.0009808689,-0.005570486,0.0057489723,-0.0026604272,-0.005206406,-0.0070024133,-0.0071232915,-0.0077710524,-0.0051816404
2024-09-13,0.0032218397,-0.0037904233,-0.002341494,0.00091440976,-0.001894448,0.0016332269,-0.0029207617,0.0024594069,-0.006386593,-0.0042660385
2024-09-16,-0.0040582195,0.007434815,4.2259693e-05,0.011946626,0.00063737854,-0.009671345,-0.0033872873,-0.0077500045,-0.0016976073,0.0020633154
2024-09-17,0.00802774,0.0019680262,-0.0034748465,0.006110035,-0.0026829876,0.0020786822,-0.0074605346,-0.009363264,0.0006024614,-0.00081579015
2024-09-18,0.0017527416,0.001639992,-0.0021077693,0.004482299,-0.002867017,-0.0031621456,-0.0057866424,-0.0071677268,-0.006811172,-0.003225349
2024-09-19,-0.0003458187,0.0004222393,0.0029631853,0.002882108,-0.0008159317,-0.0008163303,0.00027377903,0.0014190674,-0.0074256063,-0.0025055036
2024-09-20,-0.0051054657,-0.0057828426,-0.005345881,0.0051242113,-0.002756331,-0.0013166219,-0.0064421445,-0.0027209222,-0.0089594945,-0.009297006
2024-09-23,0.0043482706,0.0021204501,-7.326901e-05,-0.00022239238,-0.0042490102,-0.0005841106,-0.0044428557,-0.007567495,-0.009238243,-6.948039e-05
2024-09-24,-0.0009387061,0.0018820167,-0.0021973252,0.0054077283,-0.0035724975,-0.0021526217,-0.0050118417,-0.006331831,-0.008543387,-0.0028271861
2024-09-25,-0.001730457,0.00052155554,-0.00020898879,0.005851932,-0.00086021796,-0.0016925186,-0.0026190728,-0.0031329393,-0.006179847,-0.001331199
2024-09-26,0.0016748086,0.0013209879,-0.00070527196,0.0053519085,-0.003018532,-0.0029979497,-0.007584855,-0.005721152,-0.005926572,-0.0024330765
2024-09-27,-0.011346802,0.0017781109,-0.0015628934,0.00932458,-0.0010578968,-0.009215087,-0.002195403,-0.0020355582,-0.011867091,0.0016470291
2024-09-30,0.0055960864,-0.002370298,0.0018008351,0.0006929934,-0.002225224,0.0017657578,-0.0029789656,-0.00044927,-0.0067468956,-0.0009443052
2024-10-01,0.003987707,-0.0046803355,0.0017773062,0.0009441078,-0.0020428635,0.0010114312,-0.0037830472,0.0014921427,-0.0068732947,-0.0045977645
2024-10-02,0.0003739521,0.0025004297,0.0017340481,0.0066072196,0.0012003146,0.00049835443,0.0033312738,0.006425053,-0.0036492497,0.0035866536
2024-10-03,-0.003497161,-0.000480026,0.00045463443,0.0075734556,6.654486e-05,-0.0018226504,-0.0008416623,0.0010713637,-0.0060693175,-0.0023509897
2024-10-04,2.9951334e-06,-9.909272e-05,0.0012056679,0.0039030612,-0.0019499697,-0.0016813278,-0.0031440854,0.0023907423,-0.00771565,-0.00038686022
2024-10-07,-0.002614528,0.00056123734,-0.0028031617,0.0049368367,-0.0016401447,-0.0022455752,-0.003911987,-0.0017156005,-0.007464893,-0.0030772872
2024-10-08,-0.0006274283,0.0061259717,0.004678741,0.008765712,0.00031748042,-0.004310429,-0.0012282729,-0.00040611625,-0.0029763803,0.003203068
2024-10-09,0.0051011145,-0.002429068,-0.0030615479,0.00093697757,-0.0044479407,-0.00036126375,-0.008086786,-0.00770998,-0.007824123,-0.006121602
2024-10-10,-0.0012973025,0.0019218475,-0.00096037984,0.008544795,-0.0016417243,-0.0044577867,-0.0045594126,-0.0054727197,-0.005403891,-0.006761804
2024-10-11,0.00022759289,0.00037297606,-0.0002848804,0.0028586164,-0.0021419264,-0.0030053407,-0.0009788275,0.00043836236,-0.011362888,-0.001500152
2024-10-14,-0.00030539185,0.0025079548,-0.0018834323,0.0064489096,-0.0010793842,-0.0036804676,-0.004033178,-0.0021141171,-0.0053878874,-0.00073991716
2024-10-15,-0.002007082,-0.0051869154,-0.002870217,0.0064818338,-0.0003860332,-0.0010154843,-0.002452895,0.0016519427,-0.0072388425,-0.0048260204
2024-10-16,0.014720559,0.00032001734,0.006849557,-0.009794086,-0.006137941,0.0014640689,-0.0037534684,1.0311604e-05,-0.012547269,-0.0016994365
2024-10-17,0.0011759251,0.0031716824,0.00390473,0.0001091063,-0.0027498938,-0.004592508,-0.0022250712,-0.00014263391,-0.010517463,0.0022864975
2024-10-18,5.365163e-05,0.0031964034,0.0009647161,0.004629478,-0.0033433177,-0.004443094,-0.004872039,-0.004230112,-0.0075184256,-0.0026523024
2024-10-21,0.0005350709,-0.0002590418,-0.0015724748,0.005672872,-0.0015854873,-0.002105385,-0.004964173,-0.004995227,-0.00486549,-0.0044047646
2024-10-22,0.0032295212,-0.0015065968,0.0005142391,0.0017352104,-0.0017791726,-0.0004940182,-0.005279094,-0.0019170046,-0.006183602,-0.002990242
2024-10-23,0.0025044233,-0.0006995201,-0.00096553564,0.0058181733,-0.001289878,-0.003111571,-0.0051605105,0.0013718605,-0.0054571107,-0.0048779733
2024-10-24,0.0008091554,0.0014065355,0.003297612,0.008077301,0.001761552,-0.0022793263,-0.0023128837,0.0015863478,-0.0017161369,0.0011871345
2024-10-25,-0.0002604872,0.001321122,-0.0012347698,0.005703129,-0.002053652,-0.0029984117,-0.004534632,-0.0035504103,-0.0070422664,-0.0023146607
2024-10-28,0.00017278641,-0.0017087907,-0.0025150925,0.005177155,-0.001286123,-0.0021981746,-0.005098164,-0.0016251206,-0.0064261854,-0.002282627
2024-10-29,0.0018749088,-0.0007083267,-0.00028514862,0.003012158,-0.0017701425,-0.0006210506,-0.0039446503,-0.0016900599,-0.006061688,-0.0014193244
2024-10-30,-0.0035168305,-0.0026092976,-0.0041133612,0.006842047,-0.00087437406,-0.0030221045,-0.0037924796,0.0028339922,-0.006814994,-0.0029077642
2024-10-31,0.0070105046,-0.0024718046,-0.0025636405,0.0029884875,-0.001016561,0.002134949,0.001979962,0.0036669672,-0.006855421,-0.0011554882
2024-11-01,-0.0016501248,0.0034211427,0.006956309,0.005279176,0.0026324056,0.0029065907,0.008624375,0.0051775873,-0.0036509857,0.007812884
2024-11-04,0.003165774,0.004058197,-0.008205324,0.005705446,-0.004697446,-0.0033259094,-0.007808119,-0.014698625,-0.006414138,-0.0053712577
2024-11-05,-0.001976207,0.0013392419,0.0024751276,0.004932441,-0.0011209585,-0.0039609075,-0.0005659312,0.003403157,-0.007837459,-0.00054100156
2024-11-06,-0.0017450601,0.00020734966,-0.005095154,0.0057132244,-0.0038858093,-0.0032638013,-0.0049670935,-0.0055468082,-0.008154556,-0.004671201
2024-11-07,0.004869163,-0.0029094368,-0.0077196807,-0.0033502728,-0.005586002,-0.0029459,-0.00901179,-0.010367125,-0.011872448,-0.0020939521
2024-11-08,-0.00029584765,-0.0017883778,-0.0059431046,0.005113356,-0.003336016,-0.0021461397,-0.0059854835,-0.0068766177,-0.005295649,-0.004708167
2024-11-11,0.0016110167,0.001786977,0.0012342632,0.0046885386,-0.0022851862,-0.0018178076,-0.0022610426,-0.0021308064,-0.005033724,-0.0019671582
2024-11-12,0.00058384985,-0.003471002,0.0011230856,0.0009847283,0.000584092,0.0010370016,0.0017128289,0.008544147,-0.006808147,0.0003847219
2024-11-13,0.0026404336,-0.00596413,-0.0020977557,0.0011562034,-0.0015846826,0.0014415979,-0.0021260977,0.0055852532,-0.007649109,-0.0065229647
2024-11-14,0.006482899,0.001359582,-0.0020042956,0.0014985129,-0.00496066,-0.00026202202,-0.0065758675,-0.010403395,-0.0061162263,-0.006931443
2024-11-15,-0.0005464852,0.00024029613,0.00041796267,0.0064613223,-0.0022091307,-0.002611488,-0.0042916685,-0.004690498,-0.0043749586,-0.005172536
2024-11-18,0.010071337,0.006131336,0.011296064,-0.004471801,-0.0025480129,-0.00058189034,9.082258e-05,-0.0015989542,-0.00610397,0.0066696815
2024-11-19,0.0004921779,-0.0011707544,-0.00082089007,0.0017433837,-0.0018220879,-0.0020867735,-0.0043715388,-0.0045493543,-0.0061282814,-0.0012954548
2024-11-20,-0.001223661,-0.0007008463,-0.0012487322,0.0025953501,-0.00093320385,-0.0028169155,-0.0010849237,0.0034021437,-0.007878542,-0.0024608672
2024-11-21,-0.0018290803,0.0004157573,-9.9375844e-05,0.005736351,-0.001863692,-0.0019791424,-0.0014853925,-0.00012618303,-0.006426282,-0.0032983683
2024-11-22,-0.004661478,0.0026649982,0.00032831728,0.009758122,-0.003489975,-0.004528001,-0.0045220703,-0.0049670935,-0.0065793544,-0.004487958
2024-11-25,0.0018460378,-0.0010651648,0.00046914816,0.0028736815,-0.003429059,-0.0025886,-0.0060608834,-0.0029312372,-0.007116951,-0.005139038
2024-11-26,0.0005084798,-0.0014508814,-0.002485469,0.0002450943,-0.003420774,-0.002209708,-0.0039536804,-0.003301978,-0.009699665,-0.0029713102
2024-11-27,0.00040251017,-0.0018403232,-0.0029396564,0.00433702,-0.0020318367,-0.003044799,-0.002627954,0.0026898384,-0.007784188,-0.007562451
2024-11-29,0.001168482,0.001141876,0.0017716736,0.004705578,-4.807487e-05,-0.0006824285,0.00023554265,0.00063470006,-0.003434427,0.00027536973
2024-12-02,-0.0011896193,-0.00011005998,-0.0028000027,0.005668141,-0.0023628809,-0.0017703474,-0.0035143346,-0.004132062,-0.005882524,-0.0041628443
2024-12-03,-0.005804874,-0.0024072826,-0.0055075735,0.0097793415,-0.00025925413,-0.0037334114,-0.0032923073,0.0020211637,-0.004309602,-0.0052795745
2024-12-04,-0.0067424625,-0.000120431185,3.309548e-05,0.0065734684,-0.0009290911,-0.0038091391,0.0022562891,0.00961867,-0.009502508,-0.0042149313
2024-12-05,-0.00065006316,-0.003546536,-0.0018382967,-0.00085295737,-0.00256202,-0.0034228861,-0.003361389,0.0036444664,-0.012716368,-0.0030087791
2024-12-06,0.0030122325,0.0006566644,0.0033510923,0.0006787777,-0.002154503,-0.0037108958,-0.002974674,0.0041564107,-0.009297177,-0.004280083
2024-12-09,-0.0004984811,-0.0019908696,-0.005202621,0.0035886168,-0.0025554337,-0.000112846494,-0.0022364408,-0.00032934546,-0.00919573,-0.004785951
2024-12-10,0.0024454296,-0.00030738115,0.0010104328,0.0023427904,-0.0026548542,-0.0031138211,-0.0030111223,-0.005014211,-0.008505933,-0.0031491593
2024-12-11,0.0047339275,-0.006841257,-0.0005386472,-0.002406776,0.00064620003,0.0044315606,0.0017071813,0.0061027408,-0.005845383,0.0015463196
2024-12-12,-0.0026298314,-0.0039847344,-0.0054635257,0.0018484145,-0.000745032,-0.0026447773,-0.0016825646,0.00209257,-0.0088234395,0.0005113818
2024-12-13,0.0019301623,0.01467298,0.0039981604,0.014199756,-0.0010152794,-0.009777993,-0.005838871,-0.016614437,0.0056461766,0.00050387904
2024-12-16,-0.0036140084,0.0034229904,0.0025778413,0.006467767,-0.001476977,-0.006111935,-0.00043311715,-0.0014141798,-0.0083220005,-0.00016527995
2024-12-17,0.0007203296,0.00016716123,-0.0029099137,0.00021333992,-0.0034632422,-0.0045784265,-0.0042994767,-0.0066082478,-0.010724671,-0.00043312088
2024-12-18,-0.0012620017,0.00049100816,0.0015949905,0.0063423067,-0.0011160709,-0.0040754974,-0.0030413866,-0.0015603006,-0.005761981,-0.0030389316
2024-12-19,-0.00095941126,0.004104048,0.009047359,0.007356733,0.0022587143,-0.00016449392,0.004681006,0.0057233274,-0.0020263046,0.00480878
2024-12-20,0.009299971,-0.002766639,-0.00037284195,0.0046213716,0.00066193566,0.0059211105,-0.0032690912,-0.002532214,0.0033823103,-0.0067878924
2024-12-23,0.000463143,-0.0026374608,-0.000959754,-0.00010187179,-0.0026267804,-0.0020829737,-0.0042645037,-0.0069312155,-0.010602593,-0.0019355826
2024-12-24,-0.0003517419,-0.001973316,-0.003631398,0.004897356,-0.0013161637,0.00020855665,-0.0045066774,-0.0037549734,-0.0044368207,-0.0013285354
2024-12-26,0.00029744208,-0.00061424077,-0.002579093,0.0041834265,-0.0021366216,-0.0027940571,-0.0051980615,-0.0038172305,-0.0068378225,-0.004912153
2024-12-27,0.001542002,-0.0005604625,0.0006030649,0.002699107,-0.002138082,-0.0016685128,-0.0033459067,-0.002490729,-0.007457413,-0.0018030629
2024-12-30,-0.00060319155,0.0018219799,0.0016281903,0.0057623535,-0.00051111355,-0.00091414154,-0.0008748174,5.030632e-05,-0.0043117553,0.0005012341
2024-12-31,0.0022949353,0.00021910667,0.0021383911,0.0034949929,-0.00029418245,0.000388965,-0.00023148954,0.0017677844,-0.00442414,-0.00023426116
2025-01-02,0.0027500615,0.0009061992,0.0006647557,0.0036944896,-0.002270911,-0.0006080568,-0.0034198016,-0.00442183,-0.0050104856,-0.0013242029
2025-01-03,-0.0027769208,0.0027929395,-0.002747178,0.0070792586,-0.001963202,-0.0028034002,-0.0012294799,0.00012379885,-0.0068203434,0.00097500905
2025-01-06,-0.0049559027,0.0024527758,-0.0035692155,0.0096209645,-6.9413334e-05,-0.0067436695,-0.004859671,-0.004339725,-0.0043964535,-0.001702264
2025-01-07,-0.011939049,-0.0007702261,-0.003611073,0.008296914,-6.539002e-05,-0.0077401698,0.00048695505,0.0078100264,-0.012175843,-0.0010311082
2025-01-08,0.00014220178,0.0025555193,0.0023541301,0.0056523234,-0.00070202723,-0.0029485822,-0.0020834804,-0.003331691,-0.005760856,0.002551537
2025-01-10,0.0029010102,0.00044253469,0.0004172325,0.0057500675,-0.0014055707,-0.001963377,-0.003908843,-0.003721714,-0.0049396157,-0.0042138025
2025-01-13,0.00067361444,0.0040579736,0.0029474944,0.006729245,-0.0003563203,-0.0021950155,0.001248315,0.0044903755,-0.005543418,0.001713533
2025-01-14,0.0030236319,-0.0010392964,0.00013670325,0.004570015,-1.174584e-05,0.00022575259,-0.0045597404,-0.0015595555,-0.0033635125,-0.0020034276
2025-01-15,-0.001580447,0.00017364323,0.00023171306,0.0061216727,-0.00027650967,-0.0036435425,-0.0030640662,-0.002328366,-0.007609479,-0.0012031756
2025-01-16,-0.0015399083,-0.0027376264,-0.005810842,0.0034742802,-0.0033803321,-0.0046665072,-0.0074046105,-0.0040107667,-0.010857642,-0.0050866567
2025-01-17,-0.004128702,-0.0011368841,-0.0039435476,0.012916319,0.0020538233,-0.0008351505,-0.0012133121,0.0033510923,-0.002258025,-0.00062583387
2025-01-21,0.0031466708,0.0001321137,-0.006483972,0.0032252818,-0.0043377317,-0.002513051,-0.009999365,-0.015810639,-0.0067091733,-0.0032639466
2025-01-22,-0.0015288815,0.0012076348,-0.004569128,0.0050561056,-0.0013653673,-0.0027701259,-0.0025155693,2.0205975e-05,-0.008070715,0.001147043
2025-01-23,0.0012394413,-0.0011135489,-0.0041496307,0.0071297213,-0.0025084652,-0.0060549676,-0.009776279,-0.003973067,-0.005169153,-0.008279327
2025-01-24,0.0037593693,-0.0006964505,-0.00030125678,0.0031408668,-0.0020783283,0.0006044209,-0.003204614,0.0011214912,-0.0055726096,-0.0035598762
2025-01-27,0.00036089122,-0.00084866583,0.00070628524,0.0029669628,-0.00019044057,-0.0004351735,0.00016711652,0.0058087707,-0.0071650967,-0.0002538599
2025-01-28,0.009086348,0.00066015124,0.0044119507,8.285046e-06,-0.005104605,0.006079018,-0.0012762398,-0.002832979,-0.006378092,-0.009654287
2025-01-29,0.003584057,-0.0051374733,-0.0010896027,0.0007354617,-0.0026235022,-0.0015791953,-0.0065196753,-5.725026e-05,-0.008178443,-0.009345975
2025-01-30,-0.003391482,9.572506e-05,0.00014728308,0.0053224117,-0.0003103055,-0.002154693,-0.0018604696,-0.00014197826,-0.006370157,-0.0006235875
2025-01-31,-0.007973604,-0.0010309368,-0.0020946264,0.0040526837,0.001483079,0.0039904863,0.008578196,0.0040506423,-0.008427903,0.008218925
2025-02-03,-0.00038244575,0.0011888146,-0.00081956387,0.005917251,0.00037085637,-0.0033962876,-0.00010381639,0.0025458038,-0.005502254,-0.0009780303
2025-02-04,0.00053723156,0.0021093339,-0.0018688887,0.007368505,-0.0013761558,-0.00058604777,-0.0015936792,0.001881361,-0.004695423,-0.0005032569
2025-02-05,-0.0009237677,-0.0018772632,-0.00093209743,0.00045721233,-0.0016220547,-0.0030070692,-0.0038368702,-0.00070008636,-0.009245083,-0.0023904033
2025-02-06,-0.0007717833,0.006443754,0.0016597658,0.012829475,-0.005939517,-0.0054454207,-0.0066958517,-0.00909248,-0.0065912306,-0.008229766
2025-02-07,-0.0024637878,0.0008326173,-0.0015829504,0.007284932,-0.0012295283,-0.0039380193,-0.002666846,-6.151199e-05,-0.0069899336,-0.0040111355
2025-02-10,0.0022592098,0.0013540983,0.003167376,0.006923966,-0.0016130842,0.0012100786,-0.0018788874,0.0027717948,-0.003395483,-0.00030828267
2025-02-11,-0.00064525753,-0.0023555905,-0.004256755,0.0018507391,-0.0036192276,-0.0018619001,-0.006545797,-0.005091697,-0.010494284,-0.0036312416
2025-02-12,0.0068784654,-0.0016677529,-0.0014807284,-3.7431717e-05,-0.0053303875,0.0019067079,-0.00869365,-0.011927843,-0.0069703013,-0.0052833483
2025-02-13,0.009468146,-0.001357019,-0.0005982518,-0.0007613003,-0.0058485605,0.0033842921,-0.009494379,-0.012714833,-0.0059308633,-0.0040884316
2025-02-14,0.003263086,0.00086805224,-0.0036389679,0.0024038628,-0.0044744946,-0.002792582,-0.008338645,-0.01398173,-0.0081834495,-0.0026786812
2025-02-18,0.006553434,0.0015538037,0.006239727,-0.007924393,-0.0062546767,-0.002257511,-0.005098954,0.00090014935,-0.015667453,-8.457899e-05
2025-02-19,0.009316906,0.002275616,-0.0042519867,-0.0004587993,-0.008039568,-0.002415076,-0.01533635,-0.026983857,-0.007967554,-0.0009685308
2025-02-20,-0.0040552244,-0.0012427866,0.0014251769,0.008672565,0.0031620525,-0.0057508945,-0.0011179447,0.006929189,-0.0036313608,-0.0026404
2025-02-21,0.0024339557,-0.0012898445,8.016825e-06,0.005385615,-0.0016787387,-0.0016404092,-0.005664408,-0.0046323836,-0.0040409714,-0.0026091523
2025-02-24,0.00027538836,0.0020034164,0.005871162,0.0065835416,0.00017162785,-0.0011717528,0.0009531677,0.0038115382,-0.0037532449,-0.0007642433
2025-02-25,0.003351748,-0.0019089282,0.0034596622,0.0016229749,-0.00070858374,0.00031366944,-0.0017136633,0.0008548796,-0.006025359,-0.0013435185
2025-02-26,-0.0024443418,0.00207375,0.0037088096,0.006099798,2.9429793e-07,-0.0024849921,0.0014536232,0.0043608844,-0.007349029,-0.0025153235
2025-02-27,-0.0035133362,0.0038091838,-0.003874734,0.009892076,-0.002878014,-0.0047771037,-0.005272642,-0.0022534132,-0.0066093653,-0.0018262006
2025-02-28,0.010621533,0.0018853545,0.0065476,-0.0017211214,-0.0033245422,0.002520278,-0.0024288148,-0.0010542572,-0.005823627,0.00014916435
2025-03-03,0.0013851821,-0.00076274574,-0.002804786,0.0024235398,-0.0040587224,-0.0031086504,-0.006616354,-0.006753981,-0.0087727085,-0.005296245
2025-03-04,0.002816625,-0.0006547123,0.006043628,0.0012471676,-0.00053441897,0.0013300031,0.00064088404,0.006515175,-0.0063702017,0.0016468503
2025-03-05,-0.0049798563,-0.0038326234,0.0020211488,0.003236182,0.0031531714,-0.0035699457,0.0014829934,0.011633933,-0.007856198,0.0020319633
2025-03-06,-0.0038691014,-0.0018199533,-0.0040064156,0.0067960173,-0.0017116405,-0.0062348247,-0.004967883,0.0044976175,-0.009156808,-0.005899675
2025-03-07,0.007866286,-0.0012917817,0.0050774664,0.0011285543,-0.00050193444,0.0015155375,-0.0029286593,-0.0026897192,-0.0025639907,0.0014160015
2025-03-10,-0.0045043975,-0.0021350384,0.00039818883,0.003965117,-0.0011635758,-0.0023209304,-0.0003850311,0.0012526214,-0.0093015805,-8.9108944e-05
2025-03-11,0.0017643869,0.007813066,0.006413266,0.009496868,0.0016201697,-0.0008652508,0.0031496435,0.0028819144,7.5511634e-05,0.0046510436
2025-03-12,-0.00015386939,0.0038033277,-0.00078463554,0.005278781,-0.002603773,-0.0034464747,-0.002484277,0.0024082065,-0.007769257,-7.626787e-05
2025-03-13,-0.0005434826,0.00028467178,-0.005193755,0.002487354,-0.0036450066,-0.0031929612,-0.0058006197,-0.003065884,-0.0095906705,0.00072946027
2025-03-14,0.009290092,0.018553302,0.000808686,0.014570877,-0.0022522248,-0.007851422,-0.0099849105,-0.030594856,0.009136617,0.006412212
2025-03-17,-0.0031333119,-0.0048765987,-0.006185189,0.002607286,-0.0038279332,-0.0037534386,-0.0065174103,-0.00034222007,-0.011693217,-0.0074943267
2025-03-18,0.0056172833,-0.0002014488,-0.00095269084,-0.00053363293,-0.0051782764,-0.00051927567,-0.009516448,-0.010540575,-0.007085517,-0.002038978
2025-03-19,0.0027767941,0.003941074,0.0038131773,0.004326567,-0.0010350086,-0.0028351545,-0.003491789,-0.0055653453,-0.003942743,-1.6137958e-05
2025-03-20,-0.0061845705,-0.001546517,0.0010676831,0.005665645,0.0025433563,-0.006013334,0.0004027784,0.010739982,-0.0072735474,-0.002796661
2025-03-21,-0.00076334924,9.894371e-06,1.4200807e-05,0.0045771897,-0.0015261509,-0.0019951165,-0.0031125098,0.0015932024,-0.006726928,-0.0018933974
2025-03-24,0.007971875,-0.0030969232,-0.0015322864,0.002184987,-0.0025525726,0.0026382655,-0.0070795715,-0.004016161,-0.002063319,-0.007613007
2025-03-25,-0.0054711327,-0.0022789836,-0.0044069737,0.003396146,-0.001538042,-0.002554059,-0.0034238696,0.0030130744,-0.00937736,-0.0038763657
